FlowDataID,FlowReadingValue,FlowStationLocation/Description,FlowStationLocation/Direction,FlowStationLocation/Latitude,FlowStationLocation/Longitude,FlowStationLocation/MilePost,FlowStationLocation/RoadName,Region,StationName,Time
6018,3,Berkeley St-NB ,SB,47.12063926,-122.553767316,122.88,005,Olympic,005es12288,/Date(1746901882000-0700)/
6032,1,ThorneLn SB Off,NB,47.125394932,-122.545320396,123.4,005,Olympic,005es12340,/Date(1746901882000-0700)/
6033,3,ThorneLn SB Off,SB,47.125474112,-122.545501749,123.4,005,Olympic,005es12340,/Date(1746901882000-0700)/
6042,1,Thorne Ln-NB,NB,47.128661705,-122.539695066,123.75,005,Olympic,005es12378,/Date(1746901882000-0700)/
6043,3,Thorne Ln-NB,SB,47.128805414,-122.539837511,123.75,005,Olympic,005es12378,/Date(1746901882000-0700)/
6034,1,Birch St,NB,47.132324749,-122.533673773,124.13,005,Olympic,005es12413,/Date(1746901882000-0700)/
6035,1,Birch St,SB,47.132432281,-122.533870535,124.13,005,Olympic,005es12413,/Date(1746901882000-0700)/
6131,1,S 56th St-NB,NB,47.136600276,-122.525903081,124.61,005,Olympic,005es13086,/Date(1746901882000-0700)/
5059,1,GravellyLkDr-SB,NB,47.136596879,-122.525911868,124.61,005,Olympic,005es12460,/Date(1746901882000-0700)/
5060,1,GravellyLkDr-NB,SB,47.138456065,-122.52276409,124.8,005,Olympic,005es12480,/Date(1746901882000-0700)/
4965,1,New York Ave,NB,47.141548425,-122.514728743,125.24,005,Olympic,005es12524,/Date(1746902002000-0700)/
4966,1,New York Ave,SB,47.14166829,-122.514868715,125.24,005,Olympic,005es12524,/Date(1746902002000-0700)/
5063,1,Bridgeport Wy-SB,NB,47.147944422,-122.502783075,125.96,005,Olympic,005es12569,/Date(1746901882000-0700)/
5061,1,Bridgeport Wy-NB,SB,47.148159614,-122.502747546,125.96,005,Olympic,005es12596,/Date(1746901882000-0700)/
5070,1,47th Ave,NB,47.149945116,-122.499300875,126.18,005,Olympic,005es12618,/Date(1746901882000-0700)/
5069,1,47th Ave,SB,47.150132903,-122.499314183,126.18,005,Olympic,005es12618,/Date(1746901882000-0700)/
4970,1,Tacoma Maint,NB,47.154305003,-122.491831878,126.64,005,Olympic,005es12664,/Date(1746902002000-0700)/
4969,1,Tacoma Maint,SB,47.154488918,-122.491870457,126.64,005,Olympic,005es12664,/Date(1746902002000-0700)/
4968,1,S Tacoma Way,NB,47.157787063,-122.485862096,127.01,005,Olympic,005es12701,/Date(1746902002000-0700)/
4967,1,S Tacoma Way,SB,47.157979173,-122.48588826,127.01,005,Olympic,005es12701,/Date(1746902002000-0700)/
5062,1,SR 512-SB ,NB,47.161534647,-122.481182598,127.35,005,Olympic,005es12735,/Date(1746901882000-0700)/
157,1,S 96th St,NB,47.170302926,-122.472319737,128.08,005,Olympic,005es12808,/Date(1746901882000-0700)/
162,1,S 96th St,SB,47.170301942,-122.472662946,128.08,005,Olympic,005es12808,/Date(1746901882000-0700)/
6461,1,S 84th St,NB,47.180919337,-122.464844675,128.91,005,Olympic,005es12891,/Date(1746901882000-0700)/
6462,1,S 84th St,SB,47.18092238,-122.465111047,128.91,005,Olympic,005es12891,/Date(1746901882000-0700)/
5014,0,Unknown,NB,47.181807054,-122.464602602,128.97,005,Olympic,005es12897,/Date(1746902002000-0700)/
5015,0,Unknown,SB,47.181951935,-122.464828939,128.98,005,Olympic,005es12898,/Date(1746902002000-0700)/
2517,1,S 72nd St,NB,47.191361235,-122.462253893,129.63,005,Olympic,005es12906,/Date(1746901882000-0700)/
2516,1,S 72nd St,SB,47.19123138,-122.462508838,129.63,005,Olympic,005es12906,/Date(1746901882000-0700)/
2560,1,S 64th St,NB,47.198021864,-122.461983263,130.11,005,Olympic,005es13011,/Date(1746902002000-0700)/
2559,1,S 64th St,SB,47.198207156,-122.462197029,130.11,005,Olympic,005es13011,/Date(1746902002000-0700)/
6132,1,S 56th St-NB,SB,47.209084865,-122.462079548,130.86,005,Olympic,005es13086,/Date(1746901882000-0700)/
6129,2,S 48th St,NB,47.213004006,-122.462315355,131.13,005,Olympic,005es13113,/Date(1746901882000-0700)/
5982,1,S 48th St,SB,47.213034992,-122.462623267,131.13,005,Olympic,005es13113,/Date(1746901882000-0700)/
5979,1,S 38th St SB ON,SB,47.221393184,-122.463565061,131.72,005,Olympic,005es13172,/Date(1746901882000-0700)/
5980,1,S 38th St NB Off,NB,47.222137308,-122.46329472,131.77,005,Olympic,005es13177,/Date(1746901882000-0700)/
5064,1,S 38th St Pond,SB,47.227762551,-122.463361366,132.16,005,Olympic,005es13216,/Date(1746901882000-0700)/
5981,1,SR 16 - NB,NB,47.228160008,-122.462096063,132.2,005,Olympic,005es13220,/Date(1746901882000-0700)/
6010,1,M St - NB,NB,47.230294523,-122.451768356,132.82,005,Olympic,005es13283,/Date(1746901882000-0700)/
6007,1,M St - SB,SB,47.230515871,-122.45179729,132.82,005,Olympic,005es13282,/Date(1746901882000-0700)/
5903,2,Tacoma Ave SB,SB,47.231981556,-122.43970849,133.41,005,Olympic,005es13340,/Date(1746901882000-0700)/
5902,1,MckinleyNB,NB,47.234093938,-122.428230194,133.97,005,Olympic,005es13398,/Date(1746901882000-0700)/
5159,1,MckinleySB,SB,47.234260792,-122.42829268,133.97,005,Olympic,005es13397,/Date(1746901882000-0700)/
5158,1,Tacoma Ave  NB,NB,47.237512055,-122.420321132,134.41,005,Olympic,005es13341,/Date(1746901882000-0700)/
6100,1,Portland Ave,NB,47.238692253,-122.414098727,134.72,005,Olympic,005es13472,/Date(1746901882000-0700)/
6440,1,Portland Ave,SB,47.238835834,-122.414128096,134.72,005,Olympic,005es13472,/Date(1746901882000-0700)/
6438,1,Portland Ave SB,SB,47.239116242,-122.411413031,134.85,005,Olympic,005es13485,/Date(1746901882000-0700)/
6419,1,Bay St,NB,47.239346103,-122.405301522,135.14,005,Olympic,005es13514,/Date(1746901882000-0700)/
6433,1,Bay St,SB,47.239563139,-122.405376017,135.14,005,Olympic,005es13514,/Date(1746901882000-0700)/
5922,1,Puyallup River,NB,47.23989245,-122.402594219,135.26,005,Olympic,005es13526,/Date(1746901882000-0700)/
7902,1,PuyallupRiver,SB,47.241486913,-122.395788875,135.62,005,Olympic,005es13562,/Date(1746901882000-0700)/
6428,1,Port ofTacoma SB,NB,47.241334282,-122.388510546,135.95,005,Olympic,005es13595,/Date(1746901882000-0700)/
6429,1,Port ofTacoma SB,SB,47.241507483,-122.388700115,135.95,005,Olympic,005es13595,/Date(1746901882000-0700)/
7884,1,PuyallupRiver,NB,47.240420422,-122.37199444,136.74,005,Olympic,005es13562,/Date(1746901882000-0700)/
4523,1,Alexander Ave,NB,47.24042038,-122.372005063,136.74,005,Olympic,005es13674,/Date(1746901882000-0700)/
4522,1,Alexander Ave,SB,47.240664066,-122.3720191,136.74,005,Olympic,005es13674,/Date(1746901882000-0700)/
4521,1,54th Ave E SB DS,NB,47.240546246,-122.36469628,137.08,005,Olympic,005es13708,/Date(1746901882000-0700)/
4520,1,54th Ave E SB DS,SB,47.240790055,-122.364834853,137.08,005,Olympic,005es13708,/Date(1746901882000-0700)/
6444,1,65th Ave SB,NB,47.241083003,-122.343383747,138.09,005,Olympic,005es13809,/Date(1746901882000-0700)/
6443,1,65th Ave SB,SB,47.241316871,-122.343577418,138.09,005,Olympic,005es13809,/Date(1746901882000-0700)/
4527,1,70th Ave SB,NB,47.243706547,-122.335361707,138.53,005,Olympic,005es13854,/Date(1746901882000-0700)/
4524,1,70th Ave SB,SB,47.244006553,-122.335504733,138.53,005,Olympic,005es13854,/Date(1746901882000-0700)/
4516,1,Porter Way,NB,47.251116325,-122.332636002,139.05,005,Olympic,005es13900,/Date(1746901882000-0700)/
4515,1,Porter Way,SB,47.251108486,-122.333009753,139.05,005,Olympic,005es13900,/Date(1746901882000-0700)/
4518,1,PK line,NB,47.256118479,-122.330618559,139.41,005,Olympic,005es13938,/Date(1746901882000-0700)/
4517,1,PK line,SB,47.256117172,-122.331051306,139.41,005,Olympic,005es13938,/Date(1746901882000-0700)/
6592,0,Unknown,NB,47.259750074,-122.327814034,139.69,005,Olympic,005es13969,/Date(1746901882000-0700)/
1327,0,Pierce Co Line,NB,47.259750074,-122.327814034,139.69,005,Northwest,005es13969,/Date(1746901942000-0700)/
1329,1,Pierce Co Line,SB,47.259813073,-122.328287715,139.69,005,Northwest,005es13969,/Date(1746901942000-0700)/
6594,1,Unknown,SB,47.259816609,-122.328284319,139.69,005,Olympic,005es13969,/Date(1746901882000-0700)/
6596,1,Unknown,NB,47.265118314,-122.322007412,140.15,005,Olympic,005es14015,/Date(1746901882000-0700)/
1331,1,S 375th St,NB,47.265118314,-122.322007412,140.15,005,Northwest,005es14015,/Date(1746901942000-0700)/
1332,1,S 375th St,SB,47.265309088,-122.322387633,140.15,005,Northwest,005es14015,/Date(1746901942000-0700)/
6598,1,Unknown,SB,47.265309088,-122.322387633,140.15,005,Olympic,005es14015,/Date(1746901882000-0700)/
6540,1,Unknown,NB,47.265241183,-122.321872891,140.16,005,Olympic,005es14016,/Date(1746901882000-0700)/
4532,1,S 375th St,NB,47.265241183,-122.321872891,140.16,005,Northwest,005es14016,/Date(1746901942000-0700)/
1333,1,Fed Way WeighStn,NB,47.270926974,-122.316015867,140.64,005,Northwest,005es14064,/Date(1746901942000-0700)/
6600,1,Unknown,NB,47.270922349,-122.316019825,140.64,005,Olympic,005es14064,/Date(1746901882000-0700)/
6602,0,Unknown,SB,47.27119235,-122.316313767,140.64,005,Olympic,005es14064,/Date(1746901882000-0700)/
1335,0,Fed Way WeighStn,SB,47.271112742,-122.316382043,140.64,005,Northwest,005es14064,/Date(1746901942000-0700)/
4533,1,NB Weigh Stn,NB,47.271052064,-122.315908817,140.65,005,Northwest,005es14065,/Date(1746901942000-0700)/
6541,1,Unknown,NB,47.271047341,-122.31591286,140.65,005,Olympic,005es14065,/Date(1746901882000-0700)/
6604,1,Unknown,NB,47.279068666,-122.310502343,141.26,005,Olympic,005es14126,/Date(1746901882000-0700)/
1338,1,Enchanted Pkwy,NB,47.279068666,-122.310502343,141.26,005,Northwest,005es14126,/Date(1746901942000-0700)/
1339,1,Enchanted Pkwy,SB,47.27947055,-122.310793472,141.26,005,Northwest,005es14126,/Date(1746901942000-0700)/
6606,1,Unknown,SB,47.27947055,-122.310793472,141.26,005,Olympic,005es14126,/Date(1746901882000-0700)/
1341,0,EB SR 18-SB,NB,47.285998063,-122.307584081,141.76,005,Northwest,005es14176,/Date(1746901942000-0700)/
7585,1,Unknown,NB,47.285998063,-122.307584081,141.76,005,Olympic,005es14176,/Date(1746901882000-0700)/
7583,1,Unknown,SB,47.285911458,-122.308100286,141.76,005,Olympic,005es14176,/Date(1746901882000-0700)/
1344,1,EB SR 18-SB,SB,47.285911458,-122.308100286,141.76,005,Northwest,005es14176,/Date(1746901942000-0700)/
1345,1,EB SR 18-NB,NB,47.292135512,-122.305508616,142.2,005,Northwest,005es14221,/Date(1746901942000-0700)/
4538,1,WB SR 18-NB,NB,47.292135512,-122.305508616,142.2,005,Northwest,005es14220,/Date(1746901942000-0700)/
7581,1,Unknown,NB,47.292135511,-122.305508633,142.2,005,Olympic,005es14220,/Date(1746901882000-0700)/
1347,1,EB SR 18-NB,SB,47.29209965,-122.306031237,142.2,005,Northwest,005es14221,/Date(1746901942000-0700)/
7551,1,Unknown,NB,47.292276799,-122.305461345,142.21,005,Olympic,005es14221,/Date(1746901882000-0700)/
7553,1,Unknown,SB,47.292239841,-122.305984443,142.21,005,Olympic,005es14221,/Date(1746901882000-0700)/
1349,1,S 336th St,NB,47.300191475,-122.302813261,142.77,005,Northwest,005es14277,/Date(1746901942000-0700)/
6608,1,Unknown,NB,47.300139935,-122.302830333,142.77,005,Olympic,005es14277,/Date(1746901882000-0700)/
6610,1,Unknown,SB,47.300135034,-122.30333043,142.77,005,Olympic,005es14277,/Date(1746901882000-0700)/
1351,1,S 336th St,SB,47.300202426,-122.303308124,142.77,005,Northwest,005es14277,/Date(1746901942000-0700)/
4531,1,S 333rd St,NB,47.303452358,-122.301712116,143,005,Northwest,005es14300,/Date(1746901942000-0700)/
6542,1,Unknown,NB,47.303416577,-122.301724172,143,005,Olympic,005es14300,/Date(1746901882000-0700)/
6612,1,Unknown,NB,47.306398346,-122.300714312,143.21,005,Olympic,005es14321,/Date(1746901882000-0700)/
1353,1,S 329th St,NB,47.30642103,-122.30070658,143.21,005,Northwest,005es14321,/Date(1746901942000-0700)/
1355,1,S 329th St,SB,47.306479404,-122.301190418,143.21,005,Northwest,005es14321,/Date(1746901942000-0700)/
6614,1,Unknown,SB,47.306479404,-122.301190418,143.21,005,Olympic,005es14321,/Date(1746901882000-0700)/
6618,1,Unknown,NB,47.312461422,-122.298318029,143.64,005,Olympic,005es14364,/Date(1746901882000-0700)/
2401,1,S 320th St-SB,NB,47.312461422,-122.298318029,143.64,005,Northwest,005es14364,/Date(1746901942000-0700)/
6617,1,Unknown,SB,47.312491612,-122.29882426,143.64,005,Olympic,005es14364,/Date(1746901882000-0700)/
1357,1,S 320th St-SB,SB,47.312491184,-122.298824435,143.64,005,Northwest,005es14364,/Date(1746901942000-0700)/
1358,1,S 320th St-NB,NB,47.317210478,-122.296362855,143.98,005,Northwest,005es14398,/Date(1746901942000-0700)/
6620,1,Unknown,NB,47.317210638,-122.29636279,143.98,005,Olympic,005es14398,/Date(1746901882000-0700)/
6622,2,Unknown,NB,47.326054133,-122.293994504,144.6,005,Olympic,005es14460,/Date(1746901882000-0700)/
2402,3,S 308th St,NB,47.326054133,-122.293994504,144.6,005,Northwest,005es14460,/Date(1746901942000-0700)/
6624,1,Unknown,SB,47.326165487,-122.29441232,144.6,005,Olympic,005es14460,/Date(1746901882000-0700)/
1359,1,S 308th St,SB,47.326136839,-122.294414932,144.6,005,Northwest,005es14460,/Date(1746901942000-0700)/
1361,0,S 298th St,NB,47.334932187,-122.293241744,145.22,005,Northwest,005es14522,/Date(1746901942000-0700)/
6626,0,Unknown,NB,47.33491163,-122.293243514,145.22,005,Olympic,005es14522,/Date(1746901882000-0700)/
6628,1,Unknown,SB,47.335038465,-122.293666256,145.22,005,Olympic,005es14522,/Date(1746901882000-0700)/
1362,1,S 298th St,SB,47.335041911,-122.293665963,145.22,005,Northwest,005es14522,/Date(1746901942000-0700)/
1364,1,S 289th St,NB,47.342543503,-122.292594437,145.75,005,Northwest,005es14575,/Date(1746901942000-0700)/
6630,1,Unknown,NB,47.342543503,-122.292594437,145.75,005,Olympic,005es14575,/Date(1746901882000-0700)/
6632,0,Unknown,SB,47.342559049,-122.293035093,145.75,005,Olympic,005es14575,/Date(1746901882000-0700)/
1365,0,S 289th St,SB,47.342559049,-122.293035093,145.75,005,Northwest,005es14575,/Date(1746901942000-0700)/
1367,1,S 280th St,NB,47.350215029,-122.294569453,146.3,005,Northwest,005es14630,/Date(1746901942000-0700)/
6634,1,Unknown,NB,47.350307723,-122.29460397,146.3,005,Olympic,005es14630,/Date(1746901882000-0700)/
6636,1,Unknown,SB,47.350135398,-122.294989562,146.3,005,Olympic,005es14630,/Date(1746901882000-0700)/
1368,1,S 280th St,SB,47.350215029,-122.294569453,146.3,005,Northwest,005es14630,/Date(1746901942000-0700)/
4803,1,S 272nd St-SB,SB,47.356895182,-122.296796,146.76,005,Northwest,005es14676,/Date(1746901942000-0700)/
7607,1,Unknown,SB,47.356928241,-122.29679408,146.76,005,Olympic,005es14676,/Date(1746901882000-0700)/
7609,1,Unknown,NB,47.360399215,-122.295640368,147.01,005,Olympic,005es14701,/Date(1746901882000-0700)/
4804,1,S 272nd St-NB,NB,47.360441622,-122.295629364,147.01,005,Northwest,005es14701,/Date(1746901942000-0700)/
1370,1,S 266th St,NB,47.364208367,-122.294656657,147.27,005,Northwest,005es14727,/Date(1746901942000-0700)/
6638,1,Unknown,NB,47.364206791,-122.294657061,147.27,005,Olympic,005es14727,/Date(1746901882000-0700)/
6640,1,Unknown,NB,47.370481299,-122.293045874,147.71,005,Olympic,005es14771,/Date(1746901882000-0700)/
1372,1,S 260th St,NB,47.370481299,-122.293045874,147.71,005,Northwest,005es14771,/Date(1746901942000-0700)/
1375,1,S 260th St,SB,47.37052977,-122.293549195,147.71,005,Northwest,005es14771,/Date(1746901942000-0700)/
6642,1,Unknown,SB,47.37052977,-122.293549195,147.71,005,Olympic,005es14771,/Date(1746901882000-0700)/
6644,1,Unknown,NB,47.375608259,-122.291708784,148.07,005,Olympic,005es14807,/Date(1746901882000-0700)/
1376,1,S 252nd St,NB,47.375608259,-122.291708784,148.07,005,Northwest,005es14807,/Date(1746901942000-0700)/
1378,1,S 252nd St,SB,47.375642181,-122.292235797,148.07,005,Northwest,005es14807,/Date(1746901942000-0700)/
6646,1,Unknown,SB,47.375642181,-122.292235797,148.07,005,Olympic,005es14807,/Date(1746901882000-0700)/
6648,1,Unknown,NB,47.384344233,-122.289993503,148.68,005,Olympic,005es14868,/Date(1746901882000-0700)/
1381,1,S 243rd St,NB,47.384344233,-122.289993503,148.68,005,Northwest,005es14868,/Date(1746901942000-0700)/
1382,1,S 243rd St,SB,47.384341575,-122.290442574,148.68,005,Northwest,005es14868,/Date(1746901942000-0700)/
6650,1,Unknown,SB,47.384341745,-122.290442562,148.68,005,Olympic,005es14868,/Date(1746901882000-0700)/
7947,1,SR 516-SB,SB,47.388941635,-122.290695147,149,005,Northwest,005es14900,/Date(1746901942000-0700)/
7949,1,Unknown,SB,47.388941635,-122.290695147,149,005,Olympic,005es14900,/Date(1746901882000-0700)/
6099,0,SR 516-SB [old],NB,47.389616336,-122.290396093,149.05,005,Northwest,005es14905,/Date(1746901942000-0700)/
6654,0,Unknown,NB,47.389616336,-122.290396093,149.05,005,Olympic,005es14905,/Date(1746901882000-0700)/
4790,0,WB SR 516-NB,NB,47.394243231,-122.29110009,149.37,005,Northwest,005es14937,/Date(1746901942000-0700)/
7605,0,Unknown,NB,47.394076361,-122.291080109,149.37,005,Olympic,005es14937,/Date(1746901882000-0700)/
1388,1,S 216th St,NB,47.408628313,-122.291663333,150.36,005,Northwest,005es15036,/Date(1746901942000-0700)/
6655,1,Unknown,NB,47.408629005,-122.291663138,150.36,005,Olympic,005es15036,/Date(1746901882000-0700)/
6657,1,Unknown,SB,47.408645041,-122.292097736,150.36,005,Olympic,005es15036,/Date(1746901882000-0700)/
1390,1,S 216th St,SB,47.408645041,-122.292097736,150.36,005,Northwest,005es15036,/Date(1746901942000-0700)/
1392,1,S 200th St-SB,NB,47.420814563,-122.286442312,151.25,005,Northwest,005es15125,/Date(1746901942000-0700)/
6660,1,Unknown,NB,47.420814563,-122.286442312,151.25,005,Olympic,005es15125,/Date(1746901882000-0700)/
6659,1,Unknown,SB,47.421167536,-122.286497893,151.25,005,Olympic,005es15125,/Date(1746901882000-0700)/
1394,1,S 200th St-SB,SB,47.421167536,-122.286497893,151.25,005,Northwest,005es15125,/Date(1746901942000-0700)/
1396,2,S 188th St-SB,NB,47.429827156,-122.273008199,152.14,005,Northwest,005es15214,/Date(1746901942000-0700)/
6665,3,Unknown,NB,47.429827156,-122.273008199,152.14,005,Olympic,005es15214,/Date(1746901882000-0700)/
6663,1,Unknown,SB,47.430113082,-122.273501187,152.14,005,Olympic,005es15214,/Date(1746901882000-0700)/
1398,1,S 188th St-SB,SB,47.430113373,-122.273500763,152.14,005,Northwest,005es15214,/Date(1746901942000-0700)/
4794,2,S 188th St-NB,NB,47.433171735,-122.270109896,152.4,005,Northwest,005es15240,/Date(1746901942000-0700)/
7543,1,Unknown,NB,47.433171735,-122.270109896,152.4,005,Olympic,005es15240,/Date(1746901882000-0700)/
1401,2,S 183rd St,NB,47.438895511,-122.2687549,152.8,005,Northwest,005es15280,/Date(1746901942000-0700)/
6667,3,Unknown,NB,47.43889506,-122.268751132,152.8,005,Olympic,005es15280,/Date(1746901882000-0700)/
6669,1,Unknown,SB,47.43914908,-122.269177547,152.8,005,Olympic,005es15280,/Date(1746901882000-0700)/
1402,1,S 183rd St,SB,47.43914908,-122.269177547,152.8,005,Northwest,005es15280,/Date(1746901942000-0700)/
1404,1,S 178th St,NB,47.443755271,-122.267678229,153.15,005,Northwest,005es15315,/Date(1746901942000-0700)/
6671,2,Unknown,NB,47.443755271,-122.267678229,153.15,005,Olympic,005es15315,/Date(1746901882000-0700)/
6673,1,Unknown,SB,47.443842787,-122.268140741,153.15,005,Olympic,005es15315,/Date(1746901882000-0700)/
1407,1,S 178th St,SB,47.443842787,-122.268140741,153.15,005,Northwest,005es15315,/Date(1746901942000-0700)/
1408,2,S 172nd St,NB,47.448366881,-122.266264895,153.48,005,Northwest,005es15348,/Date(1746901942000-0700)/
6675,1,Unknown,NB,47.448366881,-122.266264895,153.48,005,Olympic,005es15348,/Date(1746901882000-0700)/
6677,1,Unknown,SB,47.448192471,-122.266862144,153.48,005,Olympic,005es15348,/Date(1746901882000-0700)/
1410,1,S 172nd St,SB,47.448507407,-122.266735823,153.48,005,Northwest,005es15348,/Date(1746901942000-0700)/
1418,1,S 154th St,NB,47.464769897,-122.265632917,154.65,005,Northwest,005es15465,/Date(1746901942000-0700)/
6681,1,Unknown,NB,47.464769897,-122.265632917,154.65,005,Olympic,005es15465,/Date(1746901882000-0700)/
6683,1,Unknown,SB,47.464872773,-122.266836981,154.65,005,Olympic,005es15465,/Date(1746901882000-0700)/
1419,1,S 154th St,SB,47.464872773,-122.266836981,154.65,005,Northwest,005es15465,/Date(1746901942000-0700)/
1415,1,Southcenter-NB,NB,47.466980738,-122.267090427,154.8,005,Northwest,005es15480,/Date(1746901942000-0700)/
6679,1,Unknown,NB,47.466936927,-122.267066405,154.8,005,Olympic,005es15480,/Date(1746901882000-0700)/
6685,1,Unknown,NB,47.473915778,-122.269280494,155.31,005,Olympic,005es15531,/Date(1746901882000-0700)/
1422,1,S 144th St,NB,47.473915778,-122.269280494,155.31,005,Northwest,005es15531,/Date(1746901942000-0700)/
1424,1,S 144th St,SB,47.473928413,-122.269674952,155.31,005,Northwest,005es15531,/Date(1746901942000-0700)/
6687,1,Unknown,SB,47.473928413,-122.269674952,155.31,005,Olympic,005es15531,/Date(1746901882000-0700)/
6691,1,Unknown,NB,47.478904723,-122.271547365,155.69,005,Olympic,005es15569,/Date(1746901882000-0700)/
1427,1,"SR599-SB, Lt",NB,47.478904723,-122.271547365,155.69,005,Northwest,005es15569,/Date(1746901942000-0700)/
1430,1,"SR599-SB, Lt",SB,47.479406747,-122.272567446,155.69,005,Northwest,005es15569,/Date(1746901942000-0700)/
